"id","country","age","gender","ses","religion","married","education","IGF01","IGF02","IGF03","IGF04","IGI01","IGI02","IGI03","IGI04","OGF01","OGF02","OGF03","OGF04","OGI01","OGI02","OGI03","OGI04","leadership01","leadership02","leadership03","leadership04","leadership05","leadership06","empathic_concern_01","empathic_concern_02","empathic_concern_03","perspective_taking_01","perspective_taking_02","perspective_taking_03","perspective_taking_04","history_discrimination","fight_outgroup","og_host_01","og_host_02","og_coop_01","og_coop_02","NegativeToPositive","HostileToFriendly","SuspiciousToTrusting","ContemptToRespect","ThreatenedToRelaxed","IGFusion","IGIdentification","OGFusion","OGIdentification"
"UGA287","Uganda",54,"Female","Upper middle","Christian: Catholic","Married","High school or less",7,6,7,7,6,7,6,2,3,3,3,3,2,3,1,1,6,7,7,6,5,6,6,1,7,7,6,7,7,4,3,5,6,4,6,2,3,2,4,1,6.75,6.66666666666667,3,3
"UGA288","Uganda",34,"Female","Lower middle","Christian: Protestant","Married","High school or less",7,7,7,7,6,6,6,2,2,2,2,2,2,2,2,2,6,6,6,7,7,6,6,6,6,6,6,6,6,1,1,1,1,5,5,5,5,5,5,4,7,7,2,2
"UGA289","Uganda",52,"Female","Lower middle","Christian: Protestant","Unmarried","High school or less",6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,4,5,5,3,3,3,6,2,6,5,6,6,6,1,1,1,1,3,3,1,4,4,3,4,6,6,2,2
"UGA290","Uganda",40,"Male","Lower middle","Christian: Protestant","Married","High school or less",7,7,7,7,6,6,6,1,1,1,1,1,1,1,1,1,3,5,5,6,6,4,6,2,6,6,6,6,6,3,1,1,1,1,1,1,3,1,3,4,7,7,1,1
"UGA291","Uganda",37,"Male","Lower middle","Christian: Protestant","Married","High school or less",7,7,7,7,6,6,6,2,1,1,1,1,2,2,2,2,5,5,5,4,6,6,5,3,6,5,5,5,6,3,3,3,3,1,1,1,4,4,4,5,7,7,1,1
"UGA292","Uganda",54,"Male","Middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,1,1,1,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,6,6
"UGA293","Uganda",51,"Male","Lower middle","Christian: Catholic","Unmarried","High school or less",6,5,5,7,7,7,7,5,5,5,5,5,5,5,5,5,6,6,6,1,1,1,7,7,7,6,7,7,7,4,1,1,1,6,5,7,7,7,7,7,5.75,5.66666666666667,5,5
"UGA294","Uganda",22,"Male","Lower middle","Christian: Catholic","Unmarried","High school or less",6,6,6,6,6,6,6,3,4,4,4,4,3,3,3,3,2,6,6,6,6,6,6,2,6,6,6,6,6,2,2,2,2,5,2,5,6,5,5,5,6,6,4,4
"UGA295","Uganda",27,"Female","Lower middle","Other","Married","High school or less",7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,7,7,7,1,1,1,7,7,7,6,6,6,7,3,2,2,2,7,7,7,7,7,7,7,7,7,5,5
"UGA296","Uganda",63,"Male","Lower middle","Christian: Protestant","Married","High school or less",6,6,5,6,6,6,6,2,2,2,2,2,2,2,2,2,6,6,6,7,6,6,6,2,5,5,6,6,6,3,1,3,2,5,5,4,4,5,6,3,5.75,5.66666666666667,2,2
"UGA297","Uganda",42,"Female","Lower middle","Christian: Catholic","Married","High school or less",7,7,7,7,6,6,7,2,2,2,2,2,1,1,1,1,6,6,6,6,6,6,3,6,4,6,6,5,5,2,2,2,2,3,5,1,3,3,3,3,7,7,2,2
"UGA298","Uganda",27,"Male","Middle","Muslim: Sunni","Married","High school or less",7,6,6,6,2,6,6,7,4,2,2,2,2,2,3,4,2,6,6,6,7,5,6,6,6,6,4,5,6,2,2,2,2,6,5,5,5,5,5,6,6.25,6,2.5,2
"UGA299","Uganda",27,"Female","Middle","Other","Married","High school or less",7,6,6,6,7,7,7,5,3,3,3,3,5,5,5,5,7,7,7,7,7,7,6,2,6,6,6,6,6,3,1,3,3,6,6,3,5,5,5,5,6.25,6,3,3
"UGA300","Uganda",26,"Female","Lower middle","Other","Married","High school or less",7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,2,2,7,7,5,5,4,7,5,7,7,4,4
"UGA301","Uganda",22,"Female","Lower middle","Other","Married","High school or less",7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,7,6,6,4,4,4,7,7,7,7,7,7,7,1,1,1,1,7,7,5,5,5,6,5,7,7,4,4
"UGA302","Uganda",21,"Female","Lower middle","Christian: Protestant","Married","High school or less",7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,7,6,6,4,4,4,7,6,6,6,6,6,6,2,1,1,1,7,7,4,5,5,6,5,7,7,4,4
"UGA303","Uganda",27,"Male","Lower middle","Christian: Protestant","Married","High school or less",6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5,2,6,5,5,5,6,2,1,5,2,6,3,5,6,7,7,7,6,6,5,5
"UGA304","Uganda",36,"Male","Lower middle","Christian: Catholic","Married","High school or less",6,6,6,6,7,6,6,3,3,3,3,3,2,2,2,2,6,6,6,6,6,6,6,2,5,5,6,6,5,5,2,2,3,6,6,5,5,5,5,5,6,6,3,3
"UGA305","Uganda",20,"Female","Lower middle","Other","Unmarried","High school or less",7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,7,6,6,6,5,3,3,3,3,3,3,4,4,4,4,4,7,7,2,2
"UGA306","Uganda",48,"Male","Lower middle","Other","Married","High school or less",7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,6,7,7,7,7,7,7,7,1,1,7,5,3,1,4,4,1,5,7,7,1,1
"UGA307","Uganda",21,"Male","Lower middle","Other","Married","High school or less",6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,6,6,6,7,7,6,6,6,6,6,6,6,6,1,1,1,1,7,7,5,5,5,6,4,6,6,2,2
"UGA308","Uganda",24,"Male","Lower middle","Christian: Catholic","Married","High school or less",6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,7,7,7,1,1,1,1,2,1,6,6,6,6,1,1,1,1,7,6,7,7,7,7,7,6,6,5,5
"UGA309","Uganda",25,"Female","Lower middle","Christian: Protestant","Married","High school or less",7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,7,7,7,1,1,1,7,7,7,6,7,7,7,3,1,1,1,6,5,7,7,7,7,7,7,7,4,4
"UGA310","Uganda",51,"Female","Lower middle","Other","Married","High school or less",7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,6,5,6,6,6,6,6,7,5,5,5,6,5,3,2,2,2,5,5,4,5,5,5,5,7,7,1,1
"UGA311","Uganda",54,"Female","Lower middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,6,6,6,6,5,6,6,3,5,6,5,5,5,3,1,1,1,5,5,5,5,5,5,5,7,7,1,1
"UGA312","Uganda",32,"Female","Lower middle","Christian: Catholic","Married","High school or less",6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,6,6,6,5,5,5,6,6,6,6,6,6,6,3,3,3,3,1,1,1,3,3,3,5,6,6,2,2
"UGA313","Uganda",32,"Female","Lower middle","Other","Married","High school or less",6,6,6,6,6,6,6,3,3,2,3,2,3,3,3,3,7,7,7,1,1,1,6,6,6,6,6,6,6,2,2,2,2,6,6,5,5,5,7,5,6,6,2.5,2.33333333333333
"UGA314","Uganda",70,"Female","Lower middle","Christian: Catholic","Unmarried","High school or less",7,7,7,7,6,6,6,1,1,1,1,1,1,1,1,1,5,4,5,6,5,6,3,3,5,5,5,6,5,3,3,3,4,1,2,1,3,2,1,3,7,7,1,1
"UGA315","Uganda",45,"Male","Lower middle","Christian: Catholic","Married","High school or less",4,4,4,4,7,7,7,1,1,1,1,1,1,1,1,1,7,7,7,2,6,6,6,2,6,6,6,6,6,4,1,,1,1,1,5,5,4,4,4,4,4,1,1
"UGA316","Uganda",26,"Female","Lower middle","Christian: Protestant","Married","High school or less",6,6,6,6,6,6,6,2,3,3,3,6,2,2,2,2,6,4,6,6,6,6,4,4,6,5,4,6,6,1,1,1,1,6,6,4,4,4,4,4,6,6,3.75,4
"UGA317","Uganda",37,"Female","Lower middle","Other","Married","High school or less",7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,6,5,6,6,6,6,6,2,2,2,2,1,1,2,3,1,1,1,7,7,1,1
"UGA318","Uganda",28,"Female","Lower middle","Christian: Protestant","Married","High school or less",6,6,6,6,6,6,6,2,2,2,2,6,2,2,2,2,6,6,6,6,6,6,6,6,5,5,6,6,6,1,1,1,1,6,6,5,5,5,6,4,6,6,3,3.33333333333333
"UGA319","Uganda",40,"Female","Middle","Christian: Protestant","Married","High school or less",6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,6,6,6,5,6,5,6,6,5,5,6,6,6,3,1,3,1,6,6,5,5,5,5,4,6,6,2,2
"UGA320","Uganda",40,"Male","Lower middle","Christian: Protestant","Unmarried","High school or less",7,7,7,7,6,6,6,2,2,2,2,2,2,2,2,2,6,6,7,7,6,6,6,6,6,7,7,6,6,1,1,1,1,6,6,5,5,5,5,4,7,7,2,2
"UGA321","Uganda",28,"Female","Middle","Christian: Protestant","Married","High school or less",6,6,6,6,7,7,6,2,2,2,2,2,2,2,2,2,6,7,6,6,6,6,6,6,6,6,6,6,7,1,1,1,1,6,6,5,6,6,4,4,6,6,2,2
"UGA322","Uganda",40,"Female","Lower middle","Christian: Protestant","Married","High school or less",6,6,6,6,5,6,6,1,1,1,1,1,1,1,1,1,6,6,6,6,6,5,6,5,6,6,6,5,2,7,7,7,7,1,2,1,1,1,1,1,6,6,1,1
"UGA323","Uganda",33,"Female","Middle","Christian: Catholic","Married","High school or less",7,7,7,7,6,6,6,2,3,2,3,3,1,2,1,1,7,7,7,1,1,1,7,1,7,7,7,7,7,6,6,6,5,3,2,7,7,7,7,7,7,7,2.75,2.66666666666667
"UGA324","Uganda",22,"Male","Lower middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,7,7,7,1,1,1,7,1,7,7,7,6,6,1,1,1,1,7,7,7,7,7,7,7,7,7,5,5
"UGA325","Uganda",33,"Female","Middle","Christian: Protestant","Married","High school or less",6,6,6,6,6,6,6,3,2,3,3,3,3,3,3,3,6,6,6,6,5,6,6,5,6,4,4,3,4,4,1,3,5,4,4,4,5,3,5,5,6,6,2.75,3
"UGA326","Uganda",62,"Male","Lower middle","Christian: Catholic","Unmarried","High school or less",6,6,6,6,5,5,5,2,2,2,2,2,2,2,2,2,6,6,6,6,4,4,6,6,6,6,6,6,6,1,1,1,1,6,6,4,4,5,5,4,6,6,2,2
"UGA327","Uganda",44,"Female","Lower middle","Christian: Catholic","Unmarried","High school or less",7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,1,1,1,7,7,7,7,7,7,7,1,1,1,1,7,6,7,7,7,7,7,7,7,6,6
"UGA328","Uganda",20,"Female","Middle","Christian: Catholic","Unmarried","High school or less",7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,6,6,6,4,6,6,6,7,6,5,5,6,6,4,1,3,4,1,4,3,4,4,4,5,7,7,1,1
"UGA329","Uganda",22,"Female","Lower middle","Other","Married","High school or less",7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,2,6,6,5,6,6,2,2,2,2,6,6,7,7,7,7,7,7,7,6,6
"UGA330","Uganda",32,"Female","Middle","Christian: Catholic","Married","High school or less",6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,6,6,2,6,6,6,6,3,6,5,6,6,6,2,1,2,4,6,6,4,4,5,5,4,6,6,3,3
"UGA331","Uganda",20,"Female","Middle","Other","Unmarried","High school or less",7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,6,6,6,2,2,2,6,6,7,6,6,6,5,2,2,2,2,6,6,6,7,5,,6,7,7,3,3
"UGA332","Uganda",25,"Female","Lower middle","Christian: Protestant","Unmarried","High school or less",7,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,6,6,6,7,6,6,6,6,7,6,7,7,6,2,2,6,2,2,2,5,4,5,7,6.25,6,2,2
"UGA333","Uganda",22,"Female","Lower middle","Christian: Protestant","Unmarried","High school or less",7,6,6,7,6,6,6,2,2,2,2,2,2,2,2,2,2,6,5,6,6,7,6,6,7,7,6,6,7,6,1,1,2,2,6,5,7,5,5,4,6.5,6.33333333333333,2,2
"UGA334","Uganda",28,"Male","Middle","Christian: Catholic","Married","High school or less",7,7,7,7,6,6,7,7,1,1,1,1,1,1,1,1,4,4,3,6,6,6,7,1,6,6,6,6,7,3,3,5,6,1,2,1,3,1,7,3,7,7,1,1
"UGA335","Uganda",68,"Female","Lower middle","Christian: Catholic","Unmarried","High school or less",7,7,7,7,6,6,6,1,1,1,1,1,1,1,1,1,5,4,5,6,6,5,6,2,6,5,4,5,6,3,2,3,2,1,2,1,3,3,2,5,7,7,1,1
"UGA336","Uganda",23,"Female","Lower middle","Muslim: Sunni","Married","High school or less",7,6,6,6,6,6,6,3,1,2,2,3,2,2,2,2,6,6,6,4,3,5,6,2,6,5,5,6,7,2,2,2,2,1,2,3,4,3,5,4,6.25,6,2,2.33333333333333
"UGA337","Uganda",34,"Female","Middle","Other","Married","High school or less",6,6,6,6,7,6,6,2,2,2,2,2,2,2,2,2,6,6,6,6,6,7,7,7,7,4,4,4,4,1,2,5,5,1,2,1,1,1,1,1,6,6,2,2
"UGA338","Uganda",43,"Female","Lower middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,6,6,6,2,5,6,6,3,6,5,5,5,5,4,4,4,4,2,4,4,4,4,4,5,7,7,2,2
"UGA339","Uganda",32,"Male","Lower middle","Christian: Catholic","Married","High school or less",6,4,4,4,6,5,6,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,2,5,5,6,6,6,3,2,2,2,4,4,4,4,4,4,4,4.5,4,2,2
"UGA340","Uganda",44,"Female","Middle","Christian: Catholic","Married","High school or less",6,6,6,6,5,6,6,3,2,2,2,2,2,2,2,2,6,5,5,6,5,4,5,5,5,4,4,4,5,5,2,3,3,4,4,5,3,3,3,4,6,6,2,2
"UGA341","Uganda",32,"Female","Lower middle","Christian: Catholic","Married","High school or less",6,6,5,7,7,6,6,1,1,1,1,1,1,1,1,1,6,6,5,5,4,6,6,5,6,4,6,6,4,4,1,3,4,6,6,4,4,5,4,5,6,6,1,1
"UGA342","Uganda",28,"Female","Lower middle","Christian: Catholic","Married","High school or less",6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,6,6,5,5,6,4,6,2,6,6,5,5,5,4,1,2,2,6,6,5,5,5,5,5,6,6,5,5
"UGA343","Uganda",35,"Female","Lower middle","Christian: Protestant","Married","High school or less",6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,6,6,6,2,2,6,6,6,6,5,6,6,6,4,2,2,2,6,5,4,5,5,5,5,6,6,2,2
"UGA344","Uganda",19,"Female","Lower middle","Christian: Catholic","Unmarried","High school or less",6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,7,7,7,1,1,1,7,6,6,6,7,7,5,1,1,1,1,5,5,7,7,7,7,7,6,6,5,5
"UGA345","Uganda",27,"Male","Middle","Christian: Protestant","Married","High school or less",7,7,7,7,7,7,7,2,4,4,4,4,2,2,2,2,6,6,6,6,6,6,6,7,6,6,6,6,6,1,1,1,1,4,4,4,4,4,4,4,7,7,4,4
"UGA346","Uganda",35,"Female","Middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,3,3,2,1,1,4,2,3,3,6,6,6,7,2,2,5,2,6,5,7,5,7,6,6,6,6,3,4,3,2,3,3,1,7,7,1.75,1.33333333333333
"UGA347","Uganda",24,"Male","Middle","Christian: Catholic","Unmarried","High school or less",7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,6,6,6,6,,6,1,7,2,5,5,5,5,4,2,3,3,7,7,5,5,5,6,5,7,7,4,4
"UGA348","Uganda",73,"Male","Lower middle","Christian: Catholic","Unmarried","High school or less",7,7,7,7,7,7,7,3,2,2,2,2,3,3,3,3,6,6,6,6,6,7,3,3,5,6,6,6,6,3,3,3,3,2,3,1,3,3,3,3,7,7,2,2
"UGA349","Uganda",87,"Male","Lower middle","Christian: Catholic","Unmarried","High school or less",7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,3,4,4,6,6,5,5,2,6,5,5,6,6,7,5,7,6,1,4,1,2,2,1,1,7,7,1,1
"UGA350","Uganda",54,"Male","Lower middle","Christian: Protestant","Married","High school or less",7,6,6,6,6,7,7,2,4,3,3,3,1,2,1,1,7,7,7,1,1,1,7,1,6,6,6,7,6,6,6,6,6,2,3,2,3,2,5,2,6.25,6,3.25,3
"UGA351","Uganda",22,"Male","Middle","Christian: Protestant","Unmarried","High school or less",5,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,6,3,6,6,4,6,6,6,1,1,1,1,6,1,3,3,3,4,5,5,1,1
"UGA352","Uganda",39,"Male","Upper middle","Christian: Protestant","Married","Diploma",7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,4,6,6,6,6,6,6,6,1,1,1,6,6,3,5,5,5,5,7,7,4,4
"UGA353","Uganda",30,"Female","Lower middle","Christian: Catholic","Married","High school or less",4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,4,3,4,4,6,6,6,2,1,1,1,4,4,4,4,4,4,4,4,4,2,2
"UGA354","Uganda",26,"Female","Middle","Christian: Protestant","Married","High school or less",7,7,7,7,6,6,6,3,4,4,4,4,4,3,4,4,6,6,6,6,6,6,4,3,5,6,5,5,6,3,1,3,2,4,4,2,3,4,4,4,7,7,4,4
"UGA355","Uganda",26,"Female","Lower middle","Christian: Catholic","Married","High school or less",7,7,6,6,7,7,7,2,3,3,3,3,2,2,2,2,6,5,5,6,6,6,6,6,5,5,6,6,5,1,1,1,1,7,6,6,7,7,7,7,6.5,6.33333333333333,3,3
"UGA356","Uganda",52,"Male","Upper middle","Christian: Protestant","Married","High school or less",7,7,7,7,6,7,7,2,2,3,4,3,2,3,2,2,7,2,6,5,6,5,7,1,7,6,7,7,7,6,6,6,6,3,6,1,3,3,2,2,7,7,3,3.33333333333333
"UGA357","Uganda",25,"Male","Middle","Christian: Catholic","Unmarried","Diploma",7,7,7,7,6,7,7,2,3,4,3,3,2,3,2,2,7,2,6,5,6,5,1,1,7,7,7,7,6,6,4,6,7,3,6,1,2,2,2,2,7,7,3.25,3.33333333333333
"UGA358","Uganda",44,"Female","Middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,1,1,1,1,6,6,5,5,5,5,3,7,7,6,6
"UGA359","Uganda",56,"Male","Lower middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,1,1,6,5,6,6,5,3,1,3,3,1,2,5,5,5,5,5,7,7,2,2
"UGA360","Uganda",77,"Male","Lower middle","Christian: Catholic","Unmarried","High school or less",6,6,6,6,7,6,5,4,4,4,2,3,4,4,4,4,6,6,5,6,3,1,5,5,5,6,6,6,4,2,1,2,1,6,5,4,4,3,5,7,6,6,3.25,3
"UGA361","Uganda",21,"Female","Lower middle","Christian: Protestant","Unmarried","High school or less",6,6,7,6,6,7,7,3,2,2,4,3,2,2,3,3,7,6,6,7,7,5,6,1,6,7,5,6,7,6,5,6,6,5,6,2,2,2,1,3,6.25,6.33333333333333,2.75,3
"UGA362","Uganda",57,"Male","Lower middle","Christian: Catholic","Married","High school or less",7,7,7,7,6,6,6,3,2,2,2,2,3,3,3,3,6,6,6,6,6,6,6,5,6,6,6,6,6,2,1,2,2,5,4,5,5,5,6,4,7,7,2,2
"UGA363","Uganda",34,"Male","Middle","Christian: Protestant","Married","High school or less",6,7,7,7,6,6,6,3,2,2,2,2,3,2,2,2,6,6,6,6,6,6,6,5,3,5,6,6,6,2,1,2,2,2,4,3,4,4,4,5,6.75,7,2,2
"UGA364","Uganda",23,"Female","Middle","Christian: Protestant","Unmarried","High school or less",7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,1,1,1,7,1,7,7,7,7,7,2,2,2,2,6,2,4,5,5,6,4,7,7,6,6
"UGA365","Uganda",24,"Male","Middle","Christian: Protestant","Unmarried","High school or less",7,7,6,6,6,7,7,2,2,2,2,2,2,2,2,2,6,6,6,4,5,6,7,1,7,7,7,7,7,5,6,6,6,6,4,2,1,2,2,2,6.5,6.33333333333333,2,2
"UGA366","Uganda",43,"Female","Lower middle","Christian: Catholic","Married","High school or less",6,6,6,7,6,6,6,3,2,2,3,2,3,2,2,2,6,6,6,5,5,5,6,2,6,5,6,6,7,2,1,2,5,2,5,5,5,5,7,4,6.25,6.33333333333333,2.25,2.33333333333333
"UGA367","Uganda",47,"Female","Lower middle","Christian: Catholic","Unmarried","High school or less",5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,6,6,6,4,5,5,5,5,5,5,6,5,6,2,1,6,1,2,2,1,3,3,3,4,5,5,2,2
"UGA368","Uganda",50,"Male","Middle","Christian: Catholic","Married","High school or less",7,6,6,7,6,7,6,2,2,1,1,2,2,2,2,2,6,6,6,6,6,6,6,1,7,7,6,7,6,5,6,3,6,2,6,1,2,1,3,1,6.5,6.33333333333333,1.5,1.33333333333333
"UGA369","Uganda",58,"Male","Lower middle","Christian: Catholic","Married","High school or less",6,6,6,6,6,6,6,3,2,2,2,2,3,3,3,3,6,6,6,7,6,6,7,7,6,6,5,6,6,3,1,2,2,3,3,1,4,3,3,4,6,6,2,2
"UGA370","Uganda",23,"Female","Lower middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,6,6,5,6,6,5,5,2,1,2,2,6,6,5,5,5,5,5,7,7,5,5
"UGA371","Uganda",68,"Male","Lower middle","Christian: Protestant","Married","High school or less",7,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,7,6,6,6,7,7,6,4,6,6,2,2,1,4,4,5,7,6.25,6,2,2
"UGA372","Uganda",62,"Male","Lower middle","Christian: Protestant","Married","High school or less",7,6,6,6,6,6,6,2,2,3,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,7,6,7,6,2,2,6,2,2,4,5,4,5,7,6.25,6,2.25,2.33333333333333
"UGA373","Uganda",24,"Male","Middle","Christian: Catholic","Married","High school or less",7,7,7,7,6,6,7,1,1,1,1,1,1,1,1,1,6,6,6,5,6,6,6,2,5,5,6,6,6,3,1,2,2,2,2,4,5,4,5,5,7,7,1,1
"UGA374","Uganda",38,"Female","Lower middle","Christian: Protestant","Married","High school or less",6,6,6,6,5,5,5,5,2,2,2,3,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,6,6,5,5,5,5,5,6,6,2.25,2.33333333333333
"UGA375","Uganda",48,"Male","Lower middle","Christian: Protestant","Married","High school or less",5,5,5,5,3,3,3,,7,3,3,3,2,2,2,2,2,6,6,6,6,6,7,6,7,7,7,7,7,2,2,2,2,4,4,4,4,,,4,5,5,4,3
"UGA376","Uganda",23,"Female","Lower middle","Christian: Protestant","Unmarried","High school or less",7,7,7,7,5,7,6,7,5,5,5,5,5,5,5,5,6,6,6,6,6,3,6,2,4,4,4,4,4,6,1,2,2,6,6,4,4,4,4,4,7,7,5,5
"UGA377","Uganda",20,"Female","Lower middle","Christian: Catholic","Unmarried","High school or less",7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,7,7,6,4,5,5,7,7,6,7,7,7,7,1,1,1,1,7,7,5,5,4,7,6,7,7,4,4
"UGA378","Uganda",42,"Male","Lower middle","Christian: Catholic","Married","High school or less",6,6,6,6,6,6,6,6,2,2,2,2,3,3,3,3,6,6,6,6,6,4,6,6,6,6,6,6,5,4,4,4,4,4,4,5,5,5,5,4,6,6,2,2
"UGA379","Uganda",37,"Male","Lower middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,7,7,6,5,5,5,7,6,7,7,7,7,7,1,1,1,1,7,7,5,5,4,7,5,7,7,4,4
"UGA380","Uganda",22,"Female","Lower middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,7,6,6,5,5,5,7,6,7,7,7,7,7,1,1,1,1,7,7,5,5,5,7,5,7,7,4,4
"UGA381","Uganda",52,"Female","Lower middle","Christian: Catholic","Married","Other/unknown",7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,7,7,6,4,4,4,7,6,7,7,7,7,7,1,1,1,1,7,7,5,6,4,7,6,7,7,4,4
"UGA382","Uganda",64,"Female","Lower middle","Christian: Protestant","Married","High school or less",7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,7,7,6,5,5,5,7,7,7,7,7,7,7,1,1,1,1,7,7,5,5,5,7,7,7,7,4,4
"UGA383","Uganda",31,"Female","Lower middle","Christian: Protestant","Married","High school or less",7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,7,7,6,4,4,4,7,6,7,7,7,7,6,1,1,1,1,7,7,5,5,5,7,5,7,7,4,4
"UGA384","Uganda",50,"Female","Lower middle","Other","Married","High school or less",7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,7,7,5,5,5,5,7,6,7,7,7,7,7,1,1,1,1,7,7,5,5,6,7,5,7,7,4,4
"UGA385","Uganda",24,"Female","Lower middle","Christian: Protestant","Married","High school or less",6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,5,5,5,1,1,1,1,6,6,5,5,5,5,4,6,6,2,2
"UGA386","Uganda",24,"Male","Middle","Christian: Catholic","Unmarried","High school or less",6,6,7,7,6,6,6,6,3,4,4,5,4,3,4,5,2,6,6,6,6,6,6,2,6,7,7,7,6,6,3,6,2,5,2,3,5,4,5,3,6.5,6.66666666666667,4,4.33333333333333
"UGA387","Uganda",50,"Male","Middle","Christian: Catholic","Married","High school or less",6,7,7,6,6,6,6,7,4,5,4,5,4,5,5,5,2,5,5,6,6,6,6,2,6,7,6,7,6,6,6,2,6,6,5,1,5,4,5,5,6.5,6.66666666666667,4.5,4.66666666666667
"UGA388","Uganda",51,"Female","Lower middle","Christian: Protestant","Married","High school or less",6,6,6,6,6,6,6,6,3,3,2,3,2,1,1,2,5,7,7,7,7,6,5,6,5,4,5,5,5,7,2,5,5,1,1,1,1,1,1,1,6,6,2.75,2.66666666666667
"UGA389","Uganda",24,"Female","Middle","Christian: Catholic","Unmarried","High school or less",6,6,5,6,6,6,6,6,2,2,2,2,2,2,2,2,5,6,6,5,7,6,7,6,7,3,3,3,3,4,1,3,4,5,6,5,6,6,6,6,5.75,5.66666666666667,2,2
"UGA390","Uganda",40,"Female","Middle","Christian: Protestant","Married","High school or less",7,7,7,7,7,7,7,7,2,3,3,3,3,3,3,3,5,5,5,5,5,6,5,5,5,4,4,4,4,6,5,5,5,2,2,1,3,1,3,1,7,7,2.75,3
"UGA391","Uganda",61,"Male","Lower middle","Christian: Protestant","Married","High school or less",7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,6,5,5,5,7,7,4,5,5,4,4,4,4,7,3,7,7,1,1,1,1,1,1,1,7,7,1,1
